(358.06522493986625, 498.30762562029565, 529.6873512793144)
(356.23520976729725, 497.53351742974604, 507.2498203640507)
(382.46764996598995, 494.74782014283187, 508.0277008953036)
(399.50015784032183, 491.5681163429442, 496.34957931409593)
(402.73181785411145, 490.99218530009085, 480.9976365787621)
(386.08654946013746, 495.96955178220315, 486.5411764268216)
(383.0801150103805, 493.2531459966279, 468.8004747906177)
(413.23661044991496, 463.33029758808317, 465.0346367172466)
(387.6488041578048, 458.38760004708246, 438.99093471898345)
(375.7113348023184, 446.79040678537314, 467.6432937471684)
(354.5959380740053, 460.1432092701592, 440.8352765051039)
(343.245206508144, 454.73048043777624, 433.19879569433556)
(350.6391567784666, 477.8140777088315, 429.7515303683689)
(350.3527505049333, 491.123805500548, 422.32900294424826)
(328.4791057324102, 484.96206847460616, 430.5499344902976)
(319.28617235381034, 468.8182815990093, 431.25620634034254)
(319.16264312441496, 444.6467066357021, 425.8007819381853)
(331.49905845373826, 438.91991697475794, 407.29288035848936)
(341.7666128472518, 455.63942490431697, 403.4536472846971)
(366.64085190467273, 438.90763416637964, 408.48882981923515)
(346.8283170907056, 414.22239786781023, 415.20860881275314)
(350.7907545438131, 398.9087640471661, 429.34506759150963)
(332.765965961527, 404.0250320334098, 433.7542678431954)
(327.3263401745403, 416.43589978665943, 440.830642992614)
(330.79105037437154, 426.49425317778065, 454.8501594663269)
(317.4499862265274, 432.2110295399486, 460.43992642823827)
(322.7614482053221, 414.16732987096566, 466.6128947119221)
(322.4730836533928, 395.8829812311404, 463.70749757328144)
(323.30969524995186, 378.18160129384773, 475.4640690437417)
(339.61590782870724, 372.47062646157144, 477.163909442067)
(335.8331749152356, 353.91101133279255, 471.69789629842876)
(320.6672233066283, 351.2485285133734, 462.952759684503)
(316.54952787897156, 369.1882098688652, 457.21575035719343)
(311.45462199000616, 378.9336627926084, 442.40211603113175)
(315.3336311048759, 364.5646367708521, 428.4650844679368)
(311.49354879608853, 353.8050403514043, 439.00034980747387)
(298.59155025657066, 346.3439807182369, 438.5437387541589)
(295.6094251065809, 333.81869559296587, 442.8340104047662)
(303.5026358172313, 331.64635856291414, 461.6820902785572)
(316.3421450551657, 315.16045751155036, 459.6540742323384)
(321.6793272766879, 294.9605627240259, 474.29336053530005)
(333.60446367354376, 281.2595383442459, 462.39104083744917)
(338.4834127598184, 268.3579129570023, 456.13053229027844)
(339.000409939431, 254.02677920107607, 467.580576722118)
(326.59078928441124, 248.89604886349838, 454.00247221523375)
(313.19188046236013, 251.62961471962265, 432.91607164314496)
(318.08425270967376, 237.90328155855633, 419.1461411316548)
(316.6419584510459, 221.72780928483184, 423.9381006683896)
(315.9568411494695, 215.53825977014952, 440.82775819376866)
(313.3732440310596, 204.00054769240327, 425.7830675764195)
(330.2409766668104, 200.86657171568538, 429.2882768449669)
(339.1068833712594, 216.40274489335505, 434.89865971416015)
(338.7807629986452, 232.01701037124295, 419.06601544365867)
(340.9470323862999, 245.34338893899465, 394.9802891357126)
(334.0086459712969, 257.9117870137093, 398.8346423893504)
(345.5758989562116, 273.40510681160765, 393.20478416942285)
(349.37140200260154, 284.0906536566547, 388.672276358009)
